Date,Temperature,Humidity,Operator,Measure1,Measure2,Measure3,Measure4,Measure5,Measure6,Measure7,Measure8,Measure9,Measure10,Measure11,Measure12,Measure13,Measure14,Measure15,Hours Since Previous Failure,Failure,﻿Date.year,﻿Date.month,﻿Date.day-of-month,﻿Date.day-of-week,﻿Date.hour,﻿Date.minute,﻿Date.second
2016-03-09 02:00:00,67,76,Operator7,1346,0,0,1558,949,882,929,926,1063,647,1713,1052,1858,499,1209,2,No,2016,3,9,3,2,0,0
2016-03-09 05:00:00,66,76,Operator7,1660,2,2,1511,641,873,1147,974,1032,1925,1251,1883,867,1514,768,5,No,2016,3,9,3,5,0,0
2016-03-09 07:00:00,66,80,Operator7,1912,1,1,1779,715,1246,1418,914,1568,919,980,1516,1949,980,1702,7,No,2016,3,9,3,7,0,0
2016-03-09 11:00:00,65,76,Operator2,838,2,0,1120,1661,403,289,267,350,1269,1486,536,1558,1709,1980,11,No,2016,3,9,3,11,0,0
2016-03-09 12:00:00,63,85,Operator2,1050,1,2,1057,506,231,1608,1281,680,1838,1455,1629,1322,2011,403,12,No,2016,3,9,3,12,0,0
2016-03-09 17:00:00,68,84,Operator8,1905,0,1,423,985,576,349,1175,279,1360,734,1390,490,1804,833,17,No,2016,3,9,3,17,0,0
2016-03-09 21:00:00,61,81,Operator8,1675,1,1,601,1606,1832,1271,1780,698,1436,1827,369,1992,1879,1470,21,No,2016,3,9,3,21,0,0
2016-03-09 23:00:00,67,76,Operator8,241,3,1,738,1663,1460,670,1504,1943,591,728,2009,1985,1485,1978,23,No,2016,3,9,3,23,0,0
2016-03-10 01:00:00,60,75,Operator1,1500,2,0,577,1058,548,233,894,268,639,1692,476,188,1663,1884,25,No,2016,3,10,4,1,0,0
2016-03-10 02:00:00,68,75,Operator1,506,2,2,1066,826,1437,484,1763,1025,268,1143,965,1877,1567,1117,26,No,2016,3,10,4,2,0,0
2016-03-10 03:00:00,65,85,Operator1,1361,3,1,1608,1383,898,1805,776,1917,1224,2011,665,1008,426,1548,27,No,2016,3,10,4,3,0,0
2016-03-10 04:00:00,67,80,Operator1,403,2,1,744,1555,1992,1006,1424,204,1947,1778,1927,159,1072,1655,28,No,2016,3,10,4,4,0,0
2016-03-10 06:00:00,62,77,Operator1,1539,1,0,1403,243,1067,1012,1432,1199,1638,267,471,1405,601,430,30,No,2016,3,10,4,6,0,0
2016-03-10 07:00:00,65,75,Operator1,927,0,0,1855,1718,664,1728,1325,1626,184,1576,1912,1942,658,1764,31,No,2016,3,10,4,7,0,0
2016-03-10 08:00:00,63,76,Operator3,1564,2,0,1466,1864,1910,1701,1769,1254,703,1481,888,167,1191,462,32,No,2016,3,10,4,8,0,0
2016-03-10 09:00:00,64,79,Operator3,317,2,0,180,1411,272,425,1529,1383,1955,1697,1526,674,801,1867,33,No,2016,3,10,4,9,0,0
2016-03-10 11:00:00,61,79,Operator3,1448,1,1,478,204,778,2006,1679,1226,580,1894,452,623,594,1875,35,No,2016,3,10,4,11,0,0
2016-03-10 12:00:00,67,79,Operator3,204,0,2,1273,647,633,1595,1725,1803,273,188,540,1448,1801,603,36,No,2016,3,10,4,12,0,0
2016-03-10 13:00:00,62,76,Operator3,1666,2,2,1091,594,1272,1863,1281,1994,1674,716,1951,922,933,767,37,No,2016,3,10,4,13,0,0
2016-03-10 14:00:00,63,84,Operator3,301,3,1,1073,914,1667,1665,296,1095,1107,1140,764,435,1338,1459,38,No,2016,3,10,4,14,0,0
2016-03-10 15:00:00,65,81,Operator3,743,0,1,455,1280,1451,204,1598,1131,1515,1099,994,1246,1653,1403,39,No,2016,3,10,4,15,0,0
2016-03-10 16:00:00,66,75,Operator5,1364,2,2,434,1501,1235,161,1942,764,1983,1701,593,494,1518,1610,40,No,2016,3,10,4,16,0,0
2016-03-10 17:00:00,64,77,Operator5,1828,0,0,364,1885,1631,1759,191,1637,601,702,1187,509,292,1465,41,No,2016,3,10,4,17,0,0
2016-03-10 18:00:00,65,85,Operator5,461,1,2,1070,1044,1393,1878,1051,1307,1945,1072,833,1848,888,1797,42,No,2016,3,10,4,18,0,0
2016-03-10 19:00:00,62,75,Operator5,1777,2,1,1109,1392,282,818,1656,1858,310,1342,1178,448,983,977,43,Yes,2016,3,10,4,19,0,0
2016-03-10 20:00:00,64,82,Operator5,1070,0,1,1087,182,1884,655,1519,1584,349,1940,1883,1747,620,1667,44,No,2016,3,10,4,20,0,0
2016-03-10 21:00:00,63,85,Operator5,1135,0,2,1750,1743,835,1599,302,237,755,292,728,161,1079,1687,45,No,2016,3,10,4,21,0,0
2016-03-10 22:00:00,62,77,Operator5,936,3,0,627,1135,1673,1525,1478,336,1361,1174,1245,1181,480,493,46,No,2016,3,10,4,22,0,0
2016-03-11 01:00:00,65,75,Operator2,1543,1,1,1280,800,516,1100,1584,1889,1323,1116,1326,1455,646,370,49,No,2016,3,11,5,1,0,0
2016-03-11 02:00:00,61,80,Operator2,491,0,1,583,484,1484,1001,1562,2007,470,169,1649,1595,601,1803,50,No,2016,3,11,5,2,0,0
2016-03-11 03:00:00,62,77,Operator2,1853,1,1,357,1411,315,1428,307,353,1528,695,1105,1357,304,1755,51,No,2016,3,11,5,3,0,0
2016-03-11 07:00:00,66,80,Operator2,1570,2,2,234,1954,556,1844,1411,1750,1263,1124,1213,568,495,539,55,No,2016,3,11,5,7,0,0
2016-03-11 08:00:00,63,77,Operator4,1553,3,0,804,1529,1886,1495,239,1565,998,650,1773,1858,686,1744,56,No,2016,3,11,5,8,0,0
2016-03-11 09:00:00,67,79,Operator4,1371,3,2,248,1345,1400,780,386,414,1585,1296,1946,1608,1858,1430,57,No,2016,3,11,5,9,0,0
2016-03-11 10:00:00,63,75,Operator4,1745,0,2,292,1323,850,2005,1698,1310,1137,824,313,211,470,612,58,No,2016,3,11,5,10,0,0
2016-03-11 12:00:00,68,85,Operator4,522,2,2,1079,804,1323,690,418,1914,436,616,1575,228,1338,1345,60,No,2016,3,11,5,12,0,0
2016-03-11 16:00:00,61,76,Operator6,852,3,1,1143,827,1242,794,299,1111,1582,256,1474,1615,280,1772,64,No,2016,3,11,5,16,0,0
2016-03-11 17:00:00,68,83,Operator6,698,2,2,1839,890,1659,1233,1035,756,1436,1488,1916,500,1091,1452,65,No,2016,3,11,5,17,0,0
2016-03-11 18:00:00,60,84,Operator6,1341,0,0,942,214,246,751,381,388,1879,182,1631,1988,1054,1675,66,No,2016,3,11,5,18,0,0
2016-03-11 21:00:00,61,84,Operator6,1409,3,0,1950,849,1693,1688,1630,818,774,826,1876,777,908,296,69,No,2016,3,11,5,21,0,0
2016-03-11 22:00:00,62,76,Operator6,1413,3,1,364,576,374,1562,1438,1617,823,1422,1511,1117,792,1090,70,No,2016,3,11,5,22,0,0
2016-03-11 23:00:00,63,83,Operator6,1902,1,0,482,1021,688,1100,1424,532,516,709,250,852,628,1058,71,No,2016,3,11,5,23,0,0
2016-03-12 00:00:00,62,79,Operator7,489,2,0,626,1559,887,263,541,703,1860,275,537,405,381,432,72,No,2016,3,12,6,0,0,0
2016-03-12 01:00:00,67,75,Operator7,732,0,0,1203,240,916,1161,179,719,760,1172,648,775,275,1773,73,No,2016,3,12,6,1,0,0
2016-03-12 03:00:00,64,82,Operator7,759,1,1,1227,1020,1192,699,1207,1829,1477,1102,718,879,1506,1137,75,No,2016,3,12,6,3,0,0
2016-03-12 05:00:00,63,79,Operator7,1433,1,1,254,1225,1011,1064,1055,384,436,1208,1732,1729,1902,1364,77,No,2016,3,12,6,5,0,0
2016-03-12 06:00:00,65,83,Operator7,1388,1,2,1304,566,558,621,572,974,1172,2005,825,1245,1857,1011,78,No,2016,3,12,6,6,0,0
2016-03-12 07:00:00,67,80,Operator7,250,2,2,1105,677,846,934,1036,1917,230,416,1997,671,559,1596,79,No,2016,3,12,6,7,0,0
2016-03-12 10:00:00,65,75,Operator2,705,2,0,1200,1110,1026,1818,1554,1940,189,853,1640,973,1146,1034,82,No,2016,3,12,6,10,0,0
2016-03-12 11:00:00,65,79,Operator2,1413,3,1,878,1451,565,291,1440,1359,1601,1510,1666,434,473,735,83,No,2016,3,12,6,11,0,0
2016-03-12 12:00:00,67,84,Operator2,1392,1,2,1805,1701,589,351,758,1526,1266,688,1420,457,1187,357,84,No,2016,3,12,6,12,0,0
2016-03-12 14:00:00,65,81,Operator2,1854,2,1,1032,1146,1212,1215,954,995,569,1135,615,1755,1926,1717,86,No,2016,3,12,6,14,0,0
2016-03-12 15:00:00,63,83,Operator2,1884,0,2,1480,776,1750,1483,164,1637,358,571,1272,684,545,1748,87,No,2016,3,12,6,15,0,0
2016-03-12 16:00:00,66,82,Operator8,1339,1,2,807,1039,1965,1563,1836,1463,729,1162,364,1358,221,1658,88,No,2016,3,12,6,16,0,0
2016-03-12 17:00:00,61,84,Operator8,453,1,1,657,1353,1135,1162,162,1545,1054,1328,472,685,1194,1613,89,No,2016,3,12,6,17,0,0
2016-03-12 20:00:00,67,83,Operator8,511,3,2,449,286,624,1296,174,519,448,1731,231,329,1508,809,92,No,2016,3,12,6,20,0,0
2016-03-12 22:00:00,64,79,Operator8,357,3,0,731,1073,564,1991,183,297,1096,165,1975,489,1339,890,94,No,2016,3,12,6,22,0,0
2016-03-12 23:00:00,68,78,Operator8,1806,2,1,1015,1868,1487,1024,1490,519,1175,644,1596,883,395,784,95,No,2016,3,12,6,23,0,0
2016-03-13 00:00:00,66,82,Operator1,1899,0,0,451,1062,270,458,166,881,1215,184,403,314,1058,1079,96,No,2016,3,13,7,0,0,0
2016-03-13 03:00:00,61,76,Operator1,329,2,2,579,845,1978,1030,1783,232,1710,406,642,524,538,636,99,No,2016,3,13,7,3,0,0
2016-03-13 04:00:00,63,83,Operator1,792,3,1,958,1455,408,720,1494,2000,1925,1769,1481,995,1591,488,100,No,2016,3,13,7,4,0,0
2016-03-13 05:00:00,66,79,Operator1,696,2,1,269,945,1044,1316,1902,1546,1779,1822,1819,1400,756,1587,101,No,2016,3,13,7,5,0,0
2016-03-13 06:00:00,63,85,Operator1,986,1,0,1454,1302,1587,542,878,740,987,394,852,1457,1535,171,102,No,2016,3,13,7,6,0,0
2016-03-13 07:00:00,62,82,Operator1,1235,1,2,1431,272,386,279,609,1458,194,347,2002,412,1806,1436,103,No,2016,3,13,7,7,0,0
2016-03-13 08:00:00,63,78,Operator3,237,3,1,1877,1539,1750,629,1978,1861,1796,987,557,1599,608,162,104,No,2016,3,13,7,8,0,0
2016-03-13 09:00:00,68,82,Operator3,1425,3,2,1943,762,1672,236,536,1639,360,1688,188,195,651,796,105,No,2016,3,13,7,9,0,0
2016-03-13 10:00:00,61,78,Operator3,1171,1,1,769,1072,312,1618,1381,612,1860,903,1091,200,1069,198,106,No,2016,3,13,7,10,0,0
2016-03-13 11:00:00,63,84,Operator3,193,3,2,1736,257,559,292,576,983,646,183,1825,1820,1672,1837,107,No,2016,3,13,7,11,0,0
2016-03-13 12:00:00,65,82,Operator3,2009,2,0,1849,1652,1494,359,604,1919,1962,563,1174,732,1564,628,108,No,2016,3,13,7,12,0,0
2016-03-13 13:00:00,67,75,Operator3,1787,2,2,788,568,384,1744,1285,1635,1642,442,757,1385,907,1042,109,No,2016,3,13,7,13,0,0
2016-03-13 14:00:00,66,77,Operator3,822,1,2,1747,1922,1183,1642,1218,1495,1366,2008,922,1098,192,1827,110,No,2016,3,13,7,14,0,0
2016-03-13 15:00:00,66,75,Operator3,394,2,2,1473,973,1999,1143,651,1758,555,1261,183,1511,765,1731,111,No,2016,3,13,7,15,0,0
2016-03-13 20:00:00,61,76,Operator5,1434,1,1,244,967,188,954,469,828,411,1455,461,1696,264,938,116,No,2016,3,13,7,20,0,0
2016-03-13 23:00:00,66,76,Operator5,429,3,0,823,1130,1947,1870,613,736,327,1941,1563,1139,1982,371,119,No,2016,3,13,7,23,0,0
2016-03-14 00:00:00,61,85,Operator2,1748,3,0,755,1565,976,1180,964,421,1667,1075,545,630,1542,1583,120,No,2016,3,14,1,0,0,0
2016-03-14 01:00:00,61,80,Operator2,550,0,0,1582,1523,514,2002,606,1394,224,1820,441,1140,1076,437,121,No,2016,3,14,1,1,0,0
2016-03-14 04:00:00,61,77,Operator2,850,2,0,1347,723,517,1441,1844,1165,586,538,1603,1712,162,1517,124,No,2016,3,14,1,4,0,0
2016-03-14 05:00:00,68,80,Operator2,1898,1,2,605,1222,810,621,1061,793,211,505,1629,1701,588,1001,125,No,2016,3,14,1,5,0,0
2016-03-14 08:00:00,65,81,Operator4,1082,0,2,964,290,783,664,551,1126,784,1588,1534,1404,739,1092,128,No,2016,3,14,1,8,0,0
2016-03-14 10:00:00,67,78,Operator4,1551,3,1,183,1770,910,1817,1192,1403,917,181,1461,853,1223,512,130,No,2016,3,14,1,10,0,0
2016-03-14 11:00:00,68,82,Operator4,1134,2,1,274,399,982,1249,1140,1419,1998,918,525,1181,1004,254,131,No,2016,3,14,1,11,0,0
2016-03-14 12:00:00,65,75,Operator4,193,0,1,715,1105,1478,1534,380,1351,322,1926,271,824,1805,344,132,No,2016,3,14,1,12,0,0
2016-03-14 13:00:00,60,81,Operator4,834,1,2,1619,1949,1607,349,1706,193,1447,181,658,1176,912,1925,133,No,2016,3,14,1,13,0,0
2016-03-14 16:00:00,65,79,Operator6,250,3,2,257,1561,1610,1693,1750,653,446,1958,1799,977,1082,1867,136,No,2016,3,14,1,16,0,0
2016-03-14 17:00:00,64,77,Operator6,1952,2,0,1423,1059,560,1810,1389,1311,1183,1392,157,1884,1708,1899,137,No,2016,3,14,1,17,0,0
2016-03-14 18:00:00,68,75,Operator6,871,0,2,599,802,1129,819,298,1853,852,823,1224,519,319,1877,138,No,2016,3,14,1,18,0,0
2016-03-14 21:00:00,66,81,Operator6,869,3,2,308,201,1795,424,1845,249,703,1921,672,683,1221,357,141,No,2016,3,14,1,21,0,0
2016-03-14 22:00:00,67,78,Operator6,1156,3,2,472,843,1506,354,853,172,1757,1612,672,1625,901,543,142,No,2016,3,14,1,22,0,0
2016-03-15 00:00:00,63,83,Operator7,625,3,2,785,551,1670,1024,1781,880,629,1493,1829,834,1406,1052,144,No,2016,3,15,2,0,0,0
2016-03-15 02:00:00,65,83,Operator7,1949,3,2,1782,337,941,345,984,928,1797,1569,1417,1206,267,251,146,No,2016,3,15,2,2,0,0
2016-03-15 03:00:00,61,77,Operator7,1582,2,1,1686,1960,1710,452,935,973,1722,468,1579,1739,753,868,147,No,2016,3,15,2,3,0,0
2016-03-15 04:00:00,63,85,Operator7,249,3,0,1546,201,395,398,574,1160,1643,1090,1542,835,820,1637,148,No,2016,3,15,2,4,0,0
2016-03-15 05:00:00,60,80,Operator7,170,3,1,1532,388,271,1125,1589,1706,395,1700,293,1225,1462,1872,149,No,2016,3,15,2,5,0,0
2016-03-15 06:00:00,67,75,Operator7,824,1,2,1067,1192,944,345,335,1929,1407,259,1129,1078,347,738,150,No,2016,3,15,2,6,0,0
2016-03-15 07:00:00,60,75,Operator7,687,1,2,1175,1567,1883,197,2009,1636,245,1971,677,1231,1167,1645,151,No,2016,3,15,2,7,0,0
2016-03-15 08:00:00,68,85,Operator2,1282,1,2,1671,1617,1067,1625,1316,740,762,1490,1165,1248,1493,224,152,No,2016,3,15,2,8,0,0
2016-03-15 11:00:00,68,76,Operator2,376,2,0,872,1498,876,931,481,1646,1020,1607,1099,583,1408,987,155,No,2016,3,15,2,11,0,0
2016-03-15 12:00:00,65,85,Operator2,649,0,2,936,731,1487,993,1516,1332,1256,394,1155,431,328,1567,156,No,2016,3,15,2,12,0,0
2016-03-15 13:00:00,65,75,Operator2,1624,0,0,266,241,929,1073,878,335,1825,1798,1204,277,1944,853,157,No,2016,3,15,2,13,0,0
2016-03-15 17:00:00,65,77,Operator8,1905,2,1,1034,175,442,1528,250,1526,1480,1665,1478,717,294,1190,161,No,2016,3,15,2,17,0,0
2016-03-15 20:00:00,60,83,Operator8,1784,1,1,1543,521,1327,1435,311,1577,203,477,1208,359,1265,880,164,No,2016,3,15,2,20,0,0
2016-03-15 23:00:00,61,84,Operator8,923,3,2,1727,1793,708,1305,994,517,1184,1500,1538,1061,1001,1045,167,No,2016,3,15,2,23,0,0
2016-03-16 00:00:00,62,82,Operator1,1153,2,1,1688,1333,1703,1677,1567,790,912,1819,1526,1893,852,538,168,No,2016,3,16,3,0,0,0
2016-03-16 04:00:00,67,76,Operator1,328,0,2,1800,1563,1839,891,1972,1187,1650,1542,1932,1794,1344,1862,172,No,2016,3,16,3,4,0,0
2016-03-16 05:00:00,61,75,Operator1,468,1,1,748,1297,1275,1534,656,197,1667,1209,1836,1341,707,468,173,No,2016,3,16,3,5,0,0
2016-03-16 06:00:00,65,76,Operator1,1554,0,1,245,1979,248,1805,1826,1994,159,1396,684,1718,1651,743,174,No,2016,3,16,3,6,0,0
2016-03-16 07:00:00,66,83,Operator1,1087,3,1,1028,1542,1302,419,1997,1405,175,792,1740,826,1803,220,175,No,2016,3,16,3,7,0,0
2016-03-16 10:00:00,67,85,Operator3,1840,3,1,186,1915,1960,1805,780,1614,1332,482,1463,1929,597,216,178,No,2016,3,16,3,10,0,0
2016-03-16 11:00:00,61,75,Operator3,616,0,0,946,728,717,601,1610,1422,1583,554,1180,598,610,1250,179,No,2016,3,16,3,11,0,0
2016-03-16 12:00:00,61,76,Operator3,1941,2,1,1330,791,1639,1074,493,630,614,547,1771,598,1130,1137,180,No,2016,3,16,3,12,0,0
2016-03-16 14:00:00,63,75,Operator3,1183,1,1,773,1869,1958,290,840,592,859,605,426,635,591,442,182,No,2016,3,16,3,14,0,0
2016-03-16 18:00:00,64,83,Operator5,1905,3,1,414,1912,1429,1971,1857,359,1115,1803,1747,1567,1466,1961,186,No,2016,3,16,3,18,0,0
2016-03-16 21:00:00,61,79,Operator5,410,3,2,1538,838,1911,1809,500,866,446,586,1476,1916,1308,204,189,No,2016,3,16,3,21,0,0
2016-03-16 22:00:00,67,83,Operator5,921,0,1,521,1825,1024,793,1140,1611,1308,306,610,539,1891,1943,190,No,2016,3,16,3,22,0,0
2016-03-17 00:00:00,65,78,Operator2,1553,1,0,1978,1385,425,1520,835,385,1586,406,1775,177,556,598,192,No,2016,3,17,4,0,0,0
2016-03-17 01:00:00,67,86,Operator2,1236,1,0,176,1327,729,592,1150,1946,254,1554,1643,1702,1356,1574,193,No,2016,3,17,4,1,0,0
2016-03-17 02:00:00,68,71,Operator2,655,2,1,1542,1869,826,566,1413,1057,1598,1100,1318,993,1984,529,194,No,2016,3,17,4,2,0,0
2016-03-17 03:00:00,69,72,Operator2,1550,1,1,1292,167,1432,606,1531,1177,1782,386,815,1873,666,1693,195,Yes,2016,3,17,4,3,0,0
2016-03-17 04:00:00,69,69,Operator2,199,1,2,885,1651,1935,1475,970,1051,1706,1604,968,1312,1307,795,1,Yes,2016,3,17,4,4,0,0
2016-03-17 05:00:00,68,69,Operator2,837,0,1,794,1788,1432,1542,1128,779,1476,554,509,1382,1311,1169,1,Yes,2016,3,17,4,5,0,0
2016-03-17 06:00:00,67,71,Operator2,993,3,2,538,994,1873,772,818,1877,1850,744,1839,929,1109,1652,1,Yes,2016,3,17,4,6,0,0
2016-03-17 07:00:00,67,72,Operator2,1008,2,0,1405,1617,969,827,419,335,1616,852,1960,1540,534,1066,1,Yes,2016,3,17,4,7,0,0
2016-03-17 09:00:00,64,88,Operator4,868,2,1,1861,1009,793,417,934,313,885,1583,1845,1901,237,1975,1,No,2016,3,17,4,9,0,0
2016-03-17 10:00:00,68,81,Operator4,1208,3,0,1096,862,847,299,1764,447,647,474,1229,330,1089,625,2,No,2016,3,17,4,10,0,0
2016-03-17 11:00:00,65,88,Operator4,347,1,2,248,290,1468,1250,626,1521,1879,1999,1217,474,780,460,3,No,2016,3,17,4,11,0,0
2016-03-17 12:00:00,60,84,Operator4,1692,2,2,1447,1770,202,527,1341,329,502,1521,1054,741,544,1245,4,No,2016,3,17,4,12,0,0
2016-03-17 13:00:00,66,79,Operator4,885,1,1,1440,743,321,1626,1906,708,303,450,1894,1817,1576,1948,5,No,2016,3,17,4,13,0,0
2016-03-17 15:00:00,65,88,Operator4,1305,2,0,406,1157,1471,665,1169,1123,520,1609,1965,1491,1024,1217,7,No,2016,3,17,4,15,0,0
2016-03-17 16:00:00,68,81,Operator6,1354,2,2,1684,1451,523,860,1906,305,450,1340,874,570,1794,1336,8,No,2016,3,17,4,16,0,0
2016-03-17 18:00:00,65,81,Operator6,1204,2,1,1835,1125,1080,643,1060,1239,1983,891,1866,831,769,1714,10,No,2016,3,17,4,18,0,0
2016-03-17 20:00:00,60,84,Operator6,1925,1,0,241,1822,1636,674,1490,826,1816,1384,856,1210,250,907,12,No,2016,3,17,4,20,0,0
2016-03-17 23:00:00,62,78,Operator6,1151,2,1,1606,979,269,1416,1672,185,1961,344,215,1609,839,1357,15,No,2016,3,17,4,23,0,0
2016-03-18 02:00:00,62,86,Operator7,1206,2,1,718,359,387,1751,1982,167,166,319,850,486,1052,1257,18,No,2016,3,18,5,2,0,0
2016-03-18 03:00:00,61,78,Operator7,1000,1,1,1842,459,1263,663,969,498,313,1332,397,1589,1962,1115,19,No,2016,3,18,5,3,0,0
2016-03-18 04:00:00,65,85,Operator7,1834,1,1,1713,1268,1548,211,1285,1199,1950,176,1260,263,659,1499,20,No,2016,3,18,5,4,0,0
2016-03-18 05:00:00,66,84,Operator7,598,2,1,590,800,331,783,448,1083,1031,817,1286,1420,726,1032,21,No,2016,3,18,5,5,0,0
2016-03-18 06:00:00,60,86,Operator7,1457,2,2,1489,564,604,1454,351,586,196,443,1976,844,1181,1606,22,No,2016,3,18,5,6,0,0
2016-03-18 07:00:00,60,77,Operator7,247,2,2,1895,1246,881,1452,747,1024,1291,956,1130,1210,679,1843,23,No,2016,3,18,5,7,0,0
2016-03-18 08:00:00,66,81,Operator2,1104,2,1,176,289,1515,484,1708,451,1258,710,662,1384,1397,1229,24,No,2016,3,18,5,8,0,0
2016-03-18 09:00:00,61,79,Operator2,765,1,0,1918,365,1529,746,269,1079,1635,1458,1846,1155,1939,1818,25,No,2016,3,18,5,9,0,0
2016-03-18 10:00:00,65,78,Operator2,660,3,0,1446,1128,294,369,1873,875,1413,666,1935,1598,647,1726,26,No,2016,3,18,5,10,0,0
2016-03-18 13:00:00,68,78,Operator2,1956,0,0,1970,1991,1862,656,1729,792,1613,1291,1878,958,316,756,29,No,2016,3,18,5,13,0,0
2016-03-18 14:00:00,64,83,Operator2,1147,0,1,228,1281,713,501,461,1297,518,1339,1218,688,417,384,30,No,2016,3,18,5,14,0,0
2016-03-18 15:00:00,62,88,Operator2,1416,3,1,512,536,664,1597,1840,1026,350,628,480,413,1449,1791,31,No,2016,3,18,5,15,0,0
2016-03-18 16:00:00,66,82,Operator8,1613,2,2,1156,164,1130,559,1868,1681,1047,644,1014,1090,791,578,32,No,2016,3,18,5,16,0,0
2016-03-18 19:00:00,65,82,Operator8,1365,2,0,1580,1894,549,1038,1293,155,1010,1865,391,1229,1670,709,35,No,2016,3,18,5,19,0,0
2016-03-18 20:00:00,66,77,Operator8,599,1,1,744,709,1731,933,1481,1562,642,771,1364,1377,1315,1833,36,No,2016,3,18,5,20,0,0
2016-03-18 22:00:00,63,80,Operator8,1324,2,0,1663,395,1113,1563,1451,1299,1637,620,1402,226,839,710,38,No,2016,3,18,5,22,0,0
2016-03-18 23:00:00,64,82,Operator8,401,3,0,1773,580,201,1908,577,828,309,1709,627,388,1833,778,39,No,2016,3,18,5,23,0,0
2016-03-19 01:00:00,61,82,Operator1,1502,3,0,1120,1797,439,1057,1111,867,217,1847,973,989,1428,1640,41,No,2016,3,19,6,1,0,0
2016-03-19 02:00:00,63,85,Operator1,1613,2,0,1933,1745,1185,2006,1708,1626,937,1204,1750,1337,489,1412,42,No,2016,3,19,6,2,0,0
2016-03-19 03:00:00,60,88,Operator1,403,0,0,450,723,819,1456,839,1428,255,1181,1955,935,1499,1459,43,No,2016,3,19,6,3,0,0
2016-03-19 07:00:00,64,87,Operator1,549,0,1,1679,935,349,1805,1908,1175,699,1210,1615,1761,912,412,47,No,2016,3,19,6,7,0,0
2016-03-19 08:00:00,65,86,Operator3,199,2,0,440,1214,851,1773,1920,331,1555,1509,778,1702,1839,681,48,Yes,2016,3,19,6,8,0,0
2016-03-19 10:00:00,61,83,Operator3,1884,3,2,1580,1396,1292,694,638,935,1202,199,1219,343,477,326,50,No,2016,3,19,6,10,0,0
2016-03-19 11:00:00,62,86,Operator3,1376,0,2,457,697,306,571,1713,730,1224,282,726,1466,661,753,51,No,2016,3,19,6,11,0,0
2016-03-19 14:00:00,66,79,Operator3,539,0,2,389,1483,1020,392,1972,1886,1489,403,844,1386,268,451,54,No,2016,3,19,6,14,0,0
2016-03-19 15:00:00,63,81,Operator3,1512,0,0,1476,2003,1702,232,1774,1999,1089,776,1777,486,1758,499,55,No,2016,3,19,6,15,0,0
2016-03-19 16:00:00,66,77,Operator5,1280,3,1,1000,1868,179,502,386,198,844,765,668,1741,1431,1955,56,No,2016,3,19,6,16,0,0
2016-03-19 17:00:00,66,80,Operator5,1615,1,1,301,1707,1237,1665,1327,574,1535,1209,1014,1696,1893,443,57,No,2016,3,19,6,17,0,0
2016-03-19 20:00:00,64,83,Operator5,400,3,2,883,744,515,1583,1079,1432,346,1944,1866,1555,318,1072,60,No,2016,3,19,6,20,0,0
2016-03-19 22:00:00,67,83,Operator5,991,0,0,247,365,961,704,1856,1941,1948,875,337,1457,1037,1083,62,No,2016,3,19,6,22,0,0
2016-03-19 23:00:00,63,77,Operator5,1050,1,0,1105,1607,918,1219,1190,1335,1841,1591,1387,1225,265,1694,63,No,2016,3,19,6,23,0,0
2016-03-20 00:00:00,62,81,Operator2,1542,2,0,1222,1244,2003,1288,1578,1883,1855,1064,1320,793,1472,939,64,No,2016,3,20,7,0,0,0
2016-03-20 01:00:00,67,83,Operator2,1445,0,1,200,1533,377,387,1605,1002,1532,1618,800,1751,269,184,65,No,2016,3,20,7,1,0,0
2016-03-20 03:00:00,65,80,Operator2,291,2,2,862,1402,1551,1201,760,1165,257,488,1369,930,519,1122,67,No,2016,3,20,7,3,0,0
2016-03-20 04:00:00,66,80,Operator2,427,3,0,1074,1791,1381,646,662,391,324,742,1089,986,1717,1859,68,No,2016,3,20,7,4,0,0
2016-03-20 05:00:00,63,87,Operator2,906,1,1,398,1446,1941,617,926,1095,289,860,878,643,1547,453,69,No,2016,3,20,7,5,0,0
2016-03-20 06:00:00,66,80,Operator2,899,3,1,1221,1797,855,764,1053,767,1344,1479,1397,1003,1778,963,70,No,2016,3,20,7,6,0,0
2016-03-20 07:00:00,66,87,Operator2,845,2,2,1984,1095,1480,874,1813,1743,626,244,1750,204,1220,1734,71,No,2016,3,20,7,7,0,0
2016-03-20 09:00:00,67,86,Operator4,1802,2,2,504,1439,725,1018,1697,964,1124,1539,673,1550,1715,848,73,No,2016,3,20,7,9,0,0
2016-03-20 14:00:00,67,88,Operator4,1141,2,0,170,1360,1419,1227,1873,1001,1991,1316,399,1540,200,881,78,No,2016,3,20,7,14,0,0
2016-03-20 21:00:00,62,77,Operator6,1483,0,2,767,432,1905,1438,1609,1176,1085,1388,410,1564,982,846,85,No,2016,3,20,7,21,0,0
2016-03-20 22:00:00,63,81,Operator6,1291,3,0,800,1928,1799,203,691,289,316,561,509,242,559,688,86,No,2016,3,20,7,22,0,0
2016-03-20 23:00:00,67,79,Operator6,587,2,2,1559,1008,1494,928,1844,932,804,1647,345,1683,333,1104,87,No,2016,3,20,7,23,0,0
2016-03-21 02:00:00,68,88,Operator7,507,0,2,1481,482,256,1431,1857,1472,1302,1239,859,877,237,902,90,No,2016,3,21,1,2,0,0
