Date,Temperature,Humidity,Operator,Measure1,Measure2,Measure3,Measure4,Measure5,Measure6,Measure7,Measure8,Measure9,Measure10,Measure11,Measure12,Measure13,Measure14,Measure15,Hours Since Previous Failure,Failure,﻿Date.year,﻿Date.month,﻿Date.day-of-month,﻿Date.day-of-week,﻿Date.hour,﻿Date.minute,﻿Date.second
2016-04-04 13:00:00,62,86,Operator4,1194,1,0,638,904,618,1812,285,517,1166,1253,522,1164,262,1915,437,No,2016,4,4,1,13,0,0
2016-04-24 12:00:00,65,83,Operator3,757,1,0,358,1226,288,811,263,166,1993,438,1586,819,761,616,319,No,2016,4,24,7,12,0,0
2016-01-23 14:00:00,60,76,Operator4,1480,3,0,817,1007,698,1682,1061,778,544,688,1046,698,896,341,25,No,2016,1,23,6,14,0,0
2016-12-31 09:00:00,61,75,Operator2,837,1,1,1433,1999,881,1307,549,1434,530,740,1777,919,1636,662,176,No,2016,12,31,6,9,0,0
2016-02-21 19:00:00,66,80,Operator5,515,3,2,682,1875,739,199,234,1954,740,980,1032,648,1176,1591,130,No,2016,2,21,7,19,0,0
2016-03-25 04:00:00,61,79,Operator1,907,3,1,779,1388,752,394,1826,591,522,1153,409,503,297,1299,188,No,2016,3,25,5,4,0,0
2016-12-05 21:00:00,61,81,Operator5,863,3,1,1815,719,1165,1487,1746,1375,1495,489,672,701,1106,1272,643,No,2016,12,5,1,21,0,0
2016-04-11 00:00:00,60,87,Operator7,548,1,1,1466,1874,1453,324,1334,410,914,920,1562,225,1424,1383,592,No,2016,4,11,1,0,0,0
2016-12-01 23:00:00,65,80,Operator8,973,0,0,1929,991,403,1974,834,1533,1126,1913,1173,1798,182,1498,549,No,2016,12,1,4,23,0,0
2016-10-22 00:00:00,68,84,Operator2,556,2,1,798,1525,575,1470,941,1192,1072,1366,559,1637,1909,463,190,No,2016,10,22,6,0,0,0
2016-11-30 02:00:00,61,75,Operator2,1261,0,1,1503,325,652,1670,1350,353,994,1176,315,331,1536,663,504,No,2016,11,30,3,2,0,0
2016-08-25 23:00:00,60,88,Operator5,1229,1,1,1373,996,1182,919,1713,1095,456,671,667,2011,345,1213,80,No,2016,8,25,4,23,0,0
2016-09-15 00:00:00,65,95,Operator1,1453,1,0,1957,1757,1305,1707,1680,1292,1281,1795,1951,1436,1734,1608,175,No,2016,9,15,4,0,0,0
2016-03-13 16:00:00,63,76,Operator5,1694,0,2,1383,1958,602,826,265,1601,872,1122,778,909,1311,679,112,No,2016,3,13,7,16,0,0
2016-08-23 08:00:00,66,86,Operator4,933,1,1,1318,312,1314,2001,1673,1682,727,1280,502,703,1670,1457,17,No,2016,8,23,2,8,0,0
2016-01-17 02:00:00,67,76,Operator2,1538,3,2,1174,1555,1673,1183,1813,1484,1147,1047,281,1489,1558,1725,238,No,2016,1,17,7,2,0,0
2016-11-10 16:00:00,63,83,Operator8,1721,1,0,403,734,574,1272,693,1398,1982,1772,1270,698,963,1908,38,No,2016,11,10,4,16,0,0
2016-08-21 01:00:00,64,95,Operator7,441,1,1,929,584,1896,852,1028,494,1412,1208,770,1289,1440,1595,475,No,2016,8,21,7,1,0,0
2016-06-27 08:00:00,66,93,Operator4,1187,3,1,628,493,764,813,1801,1667,1223,438,860,1348,1153,1342,56,No,2016,6,27,1,8,0,0
2016-12-07 15:00:00,68,80,Operator2,1737,1,0,1023,991,409,369,1244,1891,1944,836,1735,573,424,2005,17,No,2016,12,7,3,15,0,0
2016-03-16 03:00:00,67,75,Operator1,1982,0,0,1110,459,1123,264,493,538,959,1920,1746,929,576,988,171,No,2016,3,16,3,3,0,0
2016-04-12 22:00:00,61,83,Operator5,1804,1,0,363,1652,1098,794,1156,860,1007,500,403,1812,192,1596,41,No,2016,4,12,2,22,0,0
2016-06-15 03:00:00,60,90,Operator2,1706,0,0,507,1980,1113,1234,1580,1366,803,685,218,1984,1712,1839,212,No,2016,6,15,3,3,0,0
2016-12-17 02:00:00,64,82,Operator1,1708,1,0,1642,571,1045,332,607,167,939,1332,1910,1582,2003,237,244,No,2016,12,17,6,2,0,0
2016-03-30 22:00:00,65,78,Operator8,398,3,1,1904,489,451,1703,1543,1263,720,1996,565,556,1351,201,326,No,2016,3,30,3,22,0,0
2016-04-28 05:00:00,67,86,Operator2,1487,3,1,1418,1812,193,621,538,459,1236,254,324,1823,1440,305,20,No,2016,4,28,4,5,0,0
2016-03-11 15:00:00,61,79,Operator4,1626,0,0,1526,1219,478,760,640,968,1748,1952,1300,1953,917,1473,63,No,2016,3,11,5,15,0,0
2016-12-15 16:00:00,61,75,Operator6,1878,3,0,400,1806,1951,360,1867,937,230,1007,1670,194,1727,1040,210,No,2016,12,15,4,16,0,0
2016-10-09 10:00:00,64,86,Operator3,418,3,0,1291,879,593,1891,936,758,1587,1371,529,1157,461,1570,28,No,2016,10,9,7,10,0,0
2016-08-22 01:00:00,60,83,Operator1,1585,3,0,1954,846,937,875,1839,731,1117,1528,1260,824,1188,1546,499,No,2016,8,22,1,1,0,0
2016-05-26 06:00:00,64,84,Operator7,527,3,2,1809,1119,787,362,823,1076,226,1565,1355,1190,540,414,334,No,2016,5,26,4,6,0,0
2016-12-15 03:00:00,68,83,Operator2,736,3,1,1468,616,1899,905,1460,1148,1069,643,908,1505,1998,763,197,No,2016,12,15,4,3,0,0
2016-03-24 00:00:00,65,88,Operator7,376,0,2,1142,586,1911,547,1384,568,1901,1957,1297,337,263,1815,160,No,2016,3,24,4,0,0,0
2016-03-23 19:00:00,62,80,Operator6,1844,3,1,501,1357,1642,296,508,360,1257,321,766,1386,591,1600,155,No,2016,3,23,3,19,0,0
2016-12-08 22:00:00,60,78,Operator5,1518,3,2,437,1278,1919,1262,734,1130,1626,536,979,1732,1157,1719,48,No,2016,12,8,4,22,0,0
2016-10-18 02:00:00,68,83,Operator1,685,1,2,1733,409,530,1142,968,449,1605,213,260,222,510,1313,96,No,2016,10,18,2,2,0,0
2016-03-18 17:00:00,68,80,Operator8,1745,0,1,1355,158,1666,1339,1095,1218,1404,635,867,1643,689,729,33,No,2016,3,18,5,17,0,0
2016-01-17 06:00:00,65,77,Operator2,1852,1,0,1936,1127,349,662,269,532,174,1112,336,993,1083,1767,242,No,2016,1,17,7,6,0,0
2016-03-23 05:00:00,67,85,Operator2,821,1,2,407,181,1887,901,1349,262,1475,967,1339,166,1584,1137,141,Yes,2016,3,23,3,5,0,0
2016-08-07 22:00:00,65,82,Operator5,635,2,2,1438,173,1736,1855,402,590,873,232,1447,1857,613,378,160,No,2016,8,7,7,22,0,0
2016-06-05 18:00:00,63,86,Operator5,1936,3,1,237,756,615,1208,1981,949,1327,810,1894,1314,1406,1284,586,No,2016,6,5,7,18,0,0
2016-02-22 05:00:00,67,80,Operator2,1452,0,2,466,923,507,1030,1500,757,327,1160,261,560,1404,1917,140,No,2016,2,22,1,5,0,0
2016-08-14 08:00:00,64,83,Operator4,794,3,1,1377,297,1887,923,1733,795,1637,1963,830,413,1816,1388,314,No,2016,8,14,7,8,0,0
2016-02-25 18:00:00,67,85,Operator6,1788,3,1,1344,1326,1863,1226,974,789,824,1733,850,549,877,1227,225,No,2016,2,25,4,18,0,0
2016-07-27 13:00:00,62,87,Operator4,1038,3,2,306,1400,1119,551,1812,726,1634,898,906,1191,1245,671,409,No,2016,7,27,3,13,0,0
2016-11-30 11:00:00,66,79,Operator4,460,1,2,861,662,313,1632,1137,1278,1735,1253,1920,1078,1335,360,513,No,2016,11,30,3,11,0,0
2016-07-24 02:00:00,67,91,Operator2,1215,2,2,318,1452,433,1118,846,390,646,1840,1225,292,1036,1068,326,No,2016,7,24,7,2,0,0
2016-03-23 17:00:00,68,88,Operator6,604,0,1,805,1706,1383,184,1461,555,1967,1157,449,1628,313,217,153,No,2016,3,23,3,17,0,0
2016-12-18 09:00:00,62,78,Operator4,1838,1,1,1634,1508,1483,345,487,1965,1665,1560,1201,1477,489,1991,275,No,2016,12,18,7,9,0,0
2016-12-08 13:00:00,63,81,Operator3,1160,2,0,563,576,1965,219,326,1437,289,1169,1906,1886,1269,1212,39,No,2016,12,8,4,13,0,0
2016-07-01 00:00:00,61,90,Operator7,1868,2,2,1545,521,1164,1142,404,819,1555,549,1651,1683,296,478,144,No,2016,7,1,5,0,0,0
2016-02-17 16:00:00,60,81,Operator8,483,3,2,874,1381,931,1851,366,772,1751,1708,1831,1959,1424,556,31,No,2016,2,17,3,16,0,0
2016-06-10 18:00:00,60,77,Operator8,1264,1,2,1333,1194,1662,180,450,1826,1898,1342,1820,757,601,1420,107,No,2016,6,10,5,18,0,0
2016-06-02 14:00:00,66,83,Operator3,798,3,2,1851,1954,1237,1659,274,754,808,213,1041,1727,1853,612,510,No,2016,6,2,4,14,0,0
2016-03-15 21:00:00,67,78,Operator8,1028,1,2,1344,726,572,1921,560,539,427,1048,658,2002,1360,1147,165,No,2016,3,15,2,21,0,0
2016-12-26 15:00:00,67,84,Operator3,450,2,0,1210,843,797,1042,1000,1304,1651,1111,712,655,1939,411,62,No,2016,12,26,1,15,0,0
2016-11-23 11:00:00,63,84,Operator3,559,3,0,170,1135,1924,1186,947,1325,1912,1397,1488,708,1399,1145,345,No,2016,11,23,3,11,0,0
2016-04-11 20:00:00,63,84,Operator8,1909,1,2,806,1403,1125,1283,627,1409,910,1572,238,977,1759,1040,15,No,2016,4,11,1,20,0,0
2016-06-25 00:00:00,62,81,Operator7,784,2,2,886,1645,1360,1008,887,697,479,1877,522,1529,858,1973,449,Yes,2016,6,25,6,0,0,0
2016-12-16 16:00:00,62,84,Operator8,865,3,0,922,1366,480,522,846,1236,1503,185,1400,356,775,873,234,No,2016,12,16,5,16,0,0
2016-07-04 19:00:00,68,89,Operator8,1119,1,1,241,607,517,1238,430,934,603,247,490,635,1822,1403,235,No,2016,7,4,1,19,0,0
2016-08-16 13:00:00,64,94,Operator3,212,0,1,1016,967,1092,371,1780,1146,557,516,1762,1308,1985,1325,367,No,2016,8,16,2,13,0,0
2016-03-20 08:00:00,61,83,Operator4,389,0,1,1399,281,1160,555,1210,1338,1598,1190,1736,350,435,1930,72,No,2016,3,20,7,8,0,0
2016-04-15 19:00:00,62,80,Operator5,244,1,0,411,233,746,1019,1464,618,1034,421,762,1208,213,886,110,No,2016,4,15,5,19,0,0
2016-06-05 06:00:00,68,83,Operator1,1124,0,2,379,1782,508,1870,796,1067,1406,1243,1331,543,1888,1345,574,No,2016,6,5,7,6,0,0
2016-01-12 04:00:00,66,85,Operator7,972,2,1,1044,241,218,298,367,502,1563,1916,1447,551,688,806,120,No,2016,1,12,2,4,0,0
2016-05-01 09:00:00,64,88,Operator4,595,1,2,1651,1261,891,1105,159,1142,1731,1114,262,792,1312,1750,96,No,2016,5,1,7,9,0,0
2016-10-11 13:00:00,68,84,Operator2,1317,1,2,398,1530,522,1752,1896,633,918,1080,1607,1632,1859,1807,79,No,2016,10,11,2,13,0,0
2016-10-27 08:00:00,64,86,Operator3,479,0,1,1995,1680,329,1572,1499,652,1622,1329,1008,1250,1860,1330,318,No,2016,10,27,4,8,0,0
2016-03-14 14:00:00,62,78,Operator4,1608,1,2,792,1322,182,1097,1452,1303,217,718,638,758,310,1362,134,Yes,2016,3,14,1,14,0,0
2016-07-10 19:00:00,67,91,Operator8,1268,2,2,480,1711,1600,249,1194,1123,518,189,1227,594,1368,235,7,No,2016,7,10,7,19,0,0
2016-04-09 10:00:00,63,79,Operator3,498,2,1,595,683,329,1928,1850,1392,1174,1446,1418,1991,657,282,554,No,2016,4,9,6,10,0,0
2016-10-16 22:00:00,60,89,Operator6,1949,3,2,368,552,391,1158,1047,774,898,1353,372,792,1188,1571,68,No,2016,10,16,7,22,0,0
2016-05-12 18:00:00,61,86,Operator5,1013,3,2,1388,1777,1227,1998,1140,1931,1368,1582,1562,1134,819,487,10,No,2016,5,12,4,18,0,0
2016-02-27 10:00:00,65,78,Operator3,588,3,2,1274,850,1345,753,1225,200,1968,774,1753,455,340,229,265,No,2016,2,27,6,10,0,0
2016-03-18 01:00:00,67,83,Operator7,1440,0,0,1952,1473,715,442,596,276,881,278,1768,1247,507,412,17,No,2016,3,18,5,1,0,0
2016-10-31 23:00:00,62,80,Operator6,1461,1,0,1923,1264,620,1348,1489,169,1759,1430,231,1401,1840,987,429,No,2016,10,31,1,23,0,0
2016-01-22 00:00:00,64,76,Operator1,1888,1,1,1914,529,689,1469,1954,1818,1304,337,991,706,1630,1013,356,No,2016,1,22,5,0,0,0
2016-12-29 06:00:00,60,79,Operator1,1820,0,2,919,1204,1845,1607,1389,1331,1394,1205,868,1228,1876,1641,125,No,2016,12,29,4,6,0,0
2016-11-21 15:00:00,64,79,Operator4,605,2,0,468,549,711,2010,1696,1497,563,827,252,221,1652,1871,301,No,2016,11,21,1,15,0,0
2016-06-16 00:00:00,61,82,Operator7,397,0,1,774,1957,1854,1347,514,926,1451,715,1447,1639,1690,1377,233,No,2016,6,16,4,0,0,0
2016-06-30 16:00:00,65,84,Operator6,1556,0,0,729,1382,1913,354,1753,295,700,297,910,201,1567,1428,136,No,2016,6,30,4,16,0,0
2016-09-15 21:00:00,67,84,Operator5,885,0,0,694,183,1731,516,839,1854,254,1009,1916,666,1153,556,196,No,2016,9,15,4,21,0,0
2016-08-10 16:00:00,61,89,Operator5,598,0,2,949,1403,1160,1878,1955,1568,1506,652,322,895,826,1801,226,No,2016,8,10,3,16,0,0
2016-09-26 04:00:00,62,81,Operator7,273,1,1,1619,436,1027,1433,725,1523,1597,609,909,1211,1538,783,10,No,2016,9,26,1,4,0,0
2016-01-02 07:00:00,68,82,Operator2,1767,2,1,908,996,334,1829,1622,378,1468,778,1396,1891,1486,1557,121,No,2016,1,2,6,7,0,0
2016-11-02 11:00:00,68,88,Operator3,1590,1,2,1974,1265,1745,1784,519,610,1230,1386,551,1332,679,1216,465,No,2016,11,2,3,11,0,0
2016-07-07 09:00:00,61,92,Operator2,914,1,0,1012,1348,1341,834,1006,629,1107,1196,1870,1477,492,1070,297,No,2016,7,7,4,9,0,0
2016-08-26 07:00:00,68,87,Operator2,369,2,0,185,715,1392,1634,1332,1465,1940,341,1740,464,1132,254,88,No,2016,8,26,5,7,0,0
2016-10-19 01:00:00,62,86,Operator2,493,2,1,1959,1759,1376,1943,561,1833,661,1732,1868,390,668,1164,119,No,2016,10,19,3,1,0,0
2016-10-02 18:00:00,63,90,Operator8,536,0,0,1082,1982,313,1522,289,1102,821,1190,888,170,1366,1202,168,No,2016,10,2,7,18,0,0
2016-08-06 11:00:00,60,91,Operator2,1873,2,1,1509,1509,1419,1371,1946,1513,1701,515,1231,1649,179,541,125,No,2016,8,6,6,11,0,0
2016-04-30 22:00:00,62,78,Operator5,797,1,0,779,1556,1622,1227,1392,1514,1329,1893,211,1056,635,1443,85,No,2016,4,30,6,22,0,0
2016-06-02 13:00:00,68,81,Operator3,827,0,0,1031,1517,1138,1050,777,765,732,1986,1780,288,1619,1702,509,No,2016,6,2,4,13,0,0
2016-05-20 13:00:00,60,82,Operator2,557,1,0,1628,1170,472,1183,1674,593,559,1473,848,996,1912,196,197,No,2016,5,20,5,13,0,0
2016-09-11 22:00:00,66,85,Operator8,401,0,2,337,521,564,173,997,732,1457,931,179,1981,174,1065,101,No,2016,9,11,7,22,0,0
2016-05-29 13:00:00,63,78,Operator2,1728,2,1,1621,432,464,1014,640,199,661,849,1976,1520,1140,1257,413,No,2016,5,29,7,13,0,0
2016-01-29 13:00:00,63,85,Operator4,428,2,0,1262,202,1736,635,406,634,429,1205,1893,781,979,1886,18,No,2016,1,29,5,13,0,0
2016-01-10 02:00:00,68,83,Operator1,580,0,1,616,241,947,1213,1318,871,1478,1004,1236,166,1395,822,70,No,2016,1,10,7,2,0,0
2016-10-09 12:00:00,64,87,Operator3,1608,2,2,1406,1458,383,1016,1873,1810,248,1733,1388,1555,1740,1905,30,No,2016,10,9,7,12,0,0
2016-03-12 13:00:00,68,76,Operator2,1417,3,1,1818,883,1196,477,864,1109,1473,737,377,1026,231,550,85,No,2016,3,12,6,13,0,0
2016-11-15 15:00:00,62,78,Operator4,524,3,0,1439,419,506,703,547,642,859,744,353,308,1459,1560,157,No,2016,11,15,2,15,0,0
2016-05-10 20:00:00,68,83,Operator6,260,1,0,164,1793,693,157,1562,1559,1314,1682,1823,1720,577,1867,323,No,2016,5,10,2,20,0,0
2016-10-19 15:00:00,61,81,Operator4,1864,2,1,1546,315,557,434,1668,680,847,1132,663,1249,1136,1096,133,No,2016,10,19,3,15,0,0
2016-09-29 19:00:00,65,91,Operator8,160,3,1,1506,887,547,1838,1916,1969,1639,1433,1563,1919,1067,896,97,No,2016,9,29,4,19,0,0
2016-12-12 04:00:00,66,82,Operator2,1641,1,1,1919,1172,1825,376,378,1098,1071,851,422,1364,1603,351,126,No,2016,12,12,1,4,0,0
2016-05-26 18:00:00,60,85,Operator8,1375,2,2,332,239,997,350,1343,1023,999,1438,1666,838,649,482,346,No,2016,5,26,4,18,0,0
2016-11-08 10:00:00,61,88,Operator3,1753,3,0,1041,1271,1329,1641,1156,1859,1555,686,1167,1023,230,737,80,No,2016,11,8,2,10,0,0
2016-11-19 02:00:00,62,88,Operator7,1632,0,2,507,209,427,805,1528,619,1548,2009,596,900,1271,1784,240,No,2016,11,19,6,2,0,0
2016-04-30 02:00:00,62,79,Operator1,1371,1,1,678,1413,1399,665,1158,1689,230,1729,1805,663,1415,1549,65,No,2016,4,30,6,2,0,0
2016-09-21 00:00:00,66,82,Operator1,480,2,2,1301,1134,605,1151,238,507,1080,369,715,938,1440,189,319,No,2016,9,21,3,0,0,0
2016-06-12 07:00:00,60,77,Operator2,635,0,0,595,1143,1763,1223,237,353,1492,620,892,1548,925,605,144,Yes,2016,6,12,7,7,0,0
2016-11-18 12:00:00,62,77,Operator4,303,2,0,1160,1885,779,1301,1167,650,1691,1004,1411,889,1065,1501,226,No,2016,11,18,5,12,0,0
2016-03-29 23:00:00,63,77,Operator6,1386,1,0,1432,1661,508,1465,1037,505,499,1680,428,1104,1601,1924,303,No,2016,3,29,2,23,0,0
2016-09-24 17:00:00,64,84,Operator5,1484,2,0,592,409,1019,1521,554,1595,738,1951,1470,1918,1162,1882,408,No,2016,9,24,6,17,0,0
2016-07-08 13:00:00,66,85,Operator3,186,3,2,1511,832,1810,1576,1602,517,520,389,1507,889,1265,243,325,No,2016,7,8,5,13,0,0
2016-12-12 11:00:00,66,75,Operator4,1884,3,2,1233,1151,1295,1160,1895,720,1239,1514,678,1969,779,1784,133,No,2016,12,12,1,11,0,0
2016-03-14 19:00:00,64,82,Operator6,1705,3,1,1769,332,1563,1739,1880,606,300,949,1657,733,515,795,139,No,2016,3,14,1,19,0,0
2016-07-02 07:00:00,62,81,Operator1,617,0,1,1415,1224,1361,1043,1306,1153,1989,267,310,754,925,1418,175,No,2016,7,2,6,7,0,0
2016-04-23 05:00:00,60,87,Operator7,1142,3,0,863,811,670,573,458,885,1060,805,1539,1984,266,866,288,No,2016,4,23,6,5,0,0
2016-01-19 18:00:00,64,75,Operator5,250,3,2,631,965,1250,1316,940,605,1506,1802,1525,1584,1034,1974,302,No,2016,1,19,2,18,0,0
2016-10-19 08:00:00,68,81,Operator4,721,1,2,1303,1812,652,1342,1442,1353,548,1816,1614,359,1211,1002,126,No,2016,10,19,3,8,0,0
2016-12-07 13:00:00,67,84,Operator2,1344,0,2,955,612,571,866,1578,1796,1812,1132,915,858,616,1924,15,No,2016,12,7,3,13,0,0
2016-03-28 04:00:00,68,82,Operator1,1248,0,1,1032,1382,959,598,375,1963,1287,1184,1695,1959,424,1154,260,No,2016,3,28,1,4,0,0
2016-02-29 10:00:00,63,84,Operator2,1251,0,1,783,226,1293,891,361,876,894,462,1027,1239,1485,1541,313,No,2016,2,29,1,10,0,0
2016-11-24 17:00:00,64,82,Operator6,370,0,2,1988,682,840,707,1447,803,365,858,1892,1274,1521,1045,375,No,2016,11,24,4,17,0,0
2016-05-04 17:00:00,68,81,Operator6,770,3,1,1648,1296,1073,1459,784,702,1645,1644,1203,1768,249,885,176,No,2016,5,4,3,17,0,0
2016-02-26 04:00:00,66,79,Operator7,605,3,0,1339,207,529,1013,245,801,1369,595,1358,1731,1001,556,235,No,2016,2,26,5,4,0,0
2016-09-16 04:00:00,61,87,Operator2,1011,1,1,913,1672,1512,1194,1122,282,1608,607,827,1495,1997,643,203,No,2016,9,16,5,4,0,0
2016-01-19 23:00:00,66,77,Operator5,949,1,0,559,1268,1171,1271,601,490,299,1334,834,1338,978,897,307,No,2016,1,19,2,23,0,0
2016-09-05 15:00:00,68,93,Operator2,463,3,2,1647,1776,1028,464,1651,401,1049,1375,1032,387,531,1212,29,No,2016,9,5,1,15,0,0
2016-04-14 06:00:00,62,87,Operator7,1434,1,0,1942,1329,762,1865,1708,353,299,546,1176,1557,1675,1426,73,No,2016,4,14,4,6,0,0
2016-01-17 08:00:00,68,80,Operator4,486,3,1,1277,1834,473,412,317,230,696,1532,1033,1101,1034,1311,244,No,2016,1,17,7,8,0,0
2016-11-22 13:00:00,61,80,Operator2,1054,2,0,932,1525,1294,1136,1682,583,1999,1830,652,1409,385,614,323,No,2016,11,22,2,13,0,0
2016-03-20 02:00:00,64,82,Operator2,1384,0,1,1098,1451,506,1607,412,1377,1194,1484,390,1022,262,832,66,No,2016,3,20,7,2,0,0
2016-12-14 19:00:00,60,84,Operator5,1297,2,0,175,1381,1463,1946,337,853,1369,372,293,233,1154,556,189,No,2016,12,14,3,19,0,0
2016-01-29 16:00:00,67,81,Operator6,1321,2,1,838,1001,1913,298,381,419,1771,1012,661,1470,1544,663,21,No,2016,1,29,5,16,0,0
2016-10-03 17:00:00,68,80,Operator5,437,2,2,777,836,338,707,933,1253,1406,401,830,309,1530,1006,191,No,2016,10,3,1,17,0,0
2016-05-11 00:00:00,60,77,Operator7,1249,3,1,553,757,390,914,667,362,1237,394,529,361,199,1313,327,No,2016,5,11,3,0,0,0
2016-02-16 22:00:00,65,81,Operator6,821,0,2,1440,1801,418,1174,1658,792,660,961,864,1935,1046,1669,13,No,2016,2,16,2,22,0,0
2016-09-12 21:00:00,66,93,Operator5,1890,3,2,1883,677,829,1209,553,664,1393,606,997,330,1942,1083,124,No,2016,9,12,1,21,0,0
2016-05-10 18:00:00,62,85,Operator6,1237,2,1,531,681,291,1564,398,2005,485,349,647,1927,578,697,321,No,2016,5,10,2,18,0,0
2016-05-25 17:00:00,66,84,Operator6,1530,0,0,621,344,1608,601,882,830,1407,1676,1105,1159,1162,506,321,No,2016,5,25,3,17,0,0
2016-11-30 04:00:00,62,85,Operator2,596,3,0,1058,1952,1212,1161,1985,353,1274,555,786,1525,1808,971,506,No,2016,11,30,3,4,0,0
2016-07-05 02:00:00,65,85,Operator1,360,1,0,1405,217,190,1363,997,1658,1753,1028,1695,187,385,1411,242,No,2016,7,5,2,2,0,0
2016-06-04 06:00:00,63,84,Operator7,1456,3,2,830,1213,971,697,1019,1453,1436,1885,322,1369,437,1537,550,No,2016,6,4,6,6,0,0
2016-05-20 17:00:00,68,80,Operator8,1957,2,2,1549,825,490,1643,834,857,984,1623,1606,958,574,962,201,No,2016,5,20,5,17,0,0
2016-07-14 03:00:00,65,92,Operator1,617,0,2,1199,656,778,776,1341,294,1518,651,1639,398,1676,1821,87,No,2016,7,14,4,3,0,0
2016-02-26 21:00:00,61,81,Operator8,1261,2,2,344,1086,680,342,1114,1993,172,1357,1211,956,723,594,252,No,2016,2,26,5,21,0,0
2016-02-29 04:00:00,65,85,Operator7,362,1,1,1665,1699,649,943,1275,722,1530,1884,363,1274,826,243,307,No,2016,2,29,1,4,0,0
2016-02-20 06:00:00,67,80,Operator7,572,2,0,1698,213,682,609,317,1900,800,613,1730,335,1443,1879,93,No,2016,2,20,6,6,0,0
2016-02-01 13:00:00,67,78,Operator4,536,1,2,1903,1375,1104,1523,712,1927,1826,388,1287,896,1960,1435,90,No,2016,2,1,1,13,0,0
2016-11-14 01:00:00,63,88,Operator1,1036,0,1,253,388,1589,296,172,286,1320,586,1787,1455,1867,503,119,No,2016,11,14,1,1,0,0
2016-01-13 11:00:00,63,79,Operator3,323,0,0,1661,170,1713,629,617,1543,1047,1413,1751,1425,1954,1088,151,No,2016,1,13,3,11,0,0
2016-05-22 14:00:00,60,82,Operator4,253,2,1,645,1931,1187,1484,1666,564,770,1195,1444,949,1862,1802,246,No,2016,5,22,7,14,0,0
2016-12-01 09:00:00,66,80,Operator2,908,3,2,168,1622,190,1956,1950,1931,923,1085,925,1403,1372,261,535,No,2016,12,1,4,9,0,0
2016-01-21 14:00:00,62,78,Operator2,213,2,2,222,1216,748,1602,1639,449,1851,672,1256,614,722,900,346,No,2016,1,21,4,14,0,0
2016-09-23 20:00:00,66,80,Operator8,473,3,1,1443,1544,1040,1590,733,1189,1390,1708,1934,414,1055,1184,387,No,2016,9,23,5,20,0,0
2016-06-25 14:00:00,65,89,Operator2,1207,2,0,1079,1730,1291,1031,1214,231,1862,1656,1783,315,348,162,14,No,2016,6,25,6,14,0,0
2016-01-10 10:00:00,62,83,Operator3,1623,1,1,1525,1712,1083,1517,602,1388,1893,1628,1755,892,816,1238,78,No,2016,1,10,7,10,0,0
2016-02-24 22:00:00,68,77,Operator5,1334,0,2,831,1042,1638,232,957,677,1819,179,853,1102,909,1647,205,No,2016,2,24,3,22,0,0
2016-02-17 06:00:00,64,76,Operator7,174,2,1,1384,713,1040,193,240,556,1494,1648,1376,1852,1600,1722,21,No,2016,2,17,3,6,0,0
2016-09-20 22:00:00,64,86,Operator8,1883,2,2,619,440,708,1461,1374,1349,1913,1100,1355,874,1477,300,317,No,2016,9,20,2,22,0,0
2016-09-17 19:00:00,66,95,Operator8,589,1,0,1436,775,470,248,1188,509,1117,1204,944,1040,841,1042,242,No,2016,9,17,6,19,0,0
2016-10-21 22:00:00,65,90,Operator5,1481,0,1,1946,451,1933,1002,848,297,486,625,569,1863,306,707,188,No,2016,10,21,5,22,0,0
2016-06-29 08:00:00,66,92,Operator3,407,2,1,167,1194,294,341,270,209,1781,1662,750,213,1773,337,104,No,2016,6,29,3,8,0,0
2016-11-08 16:00:00,67,81,Operator5,1300,3,2,729,1522,165,1133,1299,1179,947,1045,310,1443,1727,1046,86,No,2016,11,8,2,16,0,0
2016-06-08 23:00:00,65,80,Operator5,1671,0,2,484,782,955,857,822,1374,1876,255,1962,450,895,952,64,No,2016,6,8,3,23,0,0
2016-11-02 04:00:00,65,85,Operator1,546,2,0,559,1160,885,467,720,703,285,974,1147,1654,361,1989,458,No,2016,11,2,3,4,0,0
2016-12-02 21:00:00,64,80,Operator5,1622,3,0,1608,328,787,1819,1347,393,545,353,205,1947,1730,1971,571,No,2016,12,2,5,21,0,0
2016-11-12 04:00:00,64,79,Operator2,1183,2,2,765,1025,646,1343,1692,1977,509,1686,821,1696,1755,1572,74,No,2016,11,12,6,4,0,0
2016-11-28 17:00:00,61,75,Operator8,1882,3,0,1875,910,370,269,519,1984,909,1715,391,1573,1367,1229,471,No,2016,11,28,1,17,0,0
2016-03-19 12:00:00,68,86,Operator3,520,2,2,545,1842,971,1263,1654,1843,784,213,764,479,870,1657,52,No,2016,3,19,6,12,0,0
2016-02-22 16:00:00,62,83,Operator6,1498,3,1,1996,884,1244,998,887,529,1459,889,1082,999,723,853,151,No,2016,2,22,1,16,0,0
2016-03-10 00:00:00,60,79,Operator1,1000,1,0,1939,459,1978,1976,628,1550,1913,1629,1167,1235,835,1835,24,No,2016,3,10,4,0,0,0
2016-06-08 01:00:00,64,83,Operator1,1843,1,2,933,1735,1485,981,1422,651,648,1225,537,1666,840,1917,42,No,2016,6,8,3,1,0,0
2016-10-02 08:00:00,61,89,Operator2,1609,0,2,853,880,632,962,202,1123,1995,1865,1658,1368,1324,1212,158,No,2016,10,2,7,8,0,0
